source_path	destination_path	type	mode	mtime_ns	size	sha256	symlink_target	action	classification	reason	encoded
.prompt-extra.md	.prompt-extra.md	file	0664	1777148443523382622	2559	6920376f0ef0e13820274204a7374b8e9b423b85c8478a636d1a91f21fd93aa5		copy	run-evidence		
.specula-output	.specula-output	directory	0775	1777231993605426819				mkdir	run-directory		
.specula-output/.spec-gen-prompt.md	.specula-output/.spec-gen-prompt.md	file	0664	1777231993605426819	6358	fa5137077cd28e64702230fa681e0ce1c86d9cd104b05e71363317c31bb50638		copy	run-evidence		
.specula-output/modeling-brief.md	.specula-output/modeling-brief.md	file	0664	1777148443523382622	8337	b11c309b63f9f26c998842eccf736c82097cf82f113f0b3156bdcd83002758b6		copy	run-evidence		
.specula-output/pipeline-summary.md	.specula-output/pipeline-summary.md	file	0664	1777156655687130272	433	02df519ec4589da03ff02e76b6df47077bf74e7da1a844c1af9cc0646e4f972e		copy	run-evidence		
.specula-output/pipeline.log	.specula-output/pipeline.log	file	0664	1777231993601426747	3045	edbfa5912bf06b3707b16cb8cf7f20d3fe5d13d5ef43d0581b8f4dd66b4e8477		copy	run-evidence		
.specula-output/spec	.specula-output/spec	directory	0775	1777156601551146361				mkdir	run-directory		
.specula-output/spec-gen.log	.specula-output/spec-gen.log	file	0664	1777156655637129363	1580	575c615be54fc51064ec61d87e365d10212308a29d04b10613f40c783a6b3877		copy	run-evidence		
.specula-output/spec-gen.pid		file	0664	1777156321309050899	8	dd19194c3775ff30ed5db3e278380c317e7ad34f33ffa140707c2adce08209f1		exclude	non-evidence	ephemeral-process-id	
.specula-output/spec-gen.raw.json	.specula-output/spec-gen.raw.json	file	0664	1777156655291123076	2987	a5a4246771ce0f1a5c95f8ec2b486c20c2142f00e4aabcee3a266837e617c2f7		copy	run-evidence		
.specula-output/spec-gen.usage.json	.specula-output/spec-gen.usage.json	file	0664	1777156655657129727	1500	dd521e1038e3fbae42095043b8a1b9139a9c14dfa694746be2caaf0a80eeff0c		copy	run-evidence		
.specula-output/spec/MC.cfg	.specula-output/spec/MC.cfg	file	0664	1777156526598782823	133	b922fe1b27eed3f41acb86eb2e6bae0c75ca820221d67dcdcd08695ac968b567		copy	run-evidence		
.specula-output/spec/MC.tla	.specula-output/spec/MC.tla	file	0664	1777156519704657458	2080	091f021ad35689eb796cd652f59efc4acd017ed33342845046228b79486c2ebf		copy	run-evidence		
.specula-output/spec/Trace.cfg	.specula-output/spec/Trace.cfg	file	0664	1777156556298322750	126	6c62e45d6eedb49b25833a82ba08fc941f1ed4a76203bc07f57563e7b4dd5c09		copy	run-evidence		
.specula-output/spec/Trace.tla	.specula-output/spec/Trace.tla	file	0664	1777156553126265090	4614	461840bdac42e8f28256353797e6182ce2e8f3107ad15eae6ea2d04d9413262f		copy	run-evidence		
.specula-output/spec/base.cfg	.specula-output/spec/base.cfg	file	0664	1777156495433215553	96	3ffbbad548a709efa47f747ebe9faca7ca802141be219e233147068f9b32bfcc		copy	run-evidence		
.specula-output/spec/base.tla	.specula-output/spec/base.tla	file	0664	1777156491938151937	11967	58fa89c9558a5565796a641d28a3b228246f556a825160c8f4ab575cfdb20359		copy	run-evidence		
.specula-output/spec/instrumentation-spec.md	.specula-output/spec/instrumentation-spec.md	file	0664	1777156601548146306	8993	47e8e3e522ea73ef795de2435867f3a75dcc4e7360c11b889e462e0513935cd3		copy	run-evidence		
