source_path	destination_path	type	mode	mtime_ns	size	sha256	symlink_target	action	classification	reason	encoded
.prompt-extra.md	.prompt-extra.md	file	0664	1776653177926313300	1149	a2db1055f6916744fefce8491140b9988c522a44137835222faa5ebcdef1d2a3		copy	run-evidence		
.specula-output	.specula-output	directory	0775	1776653108566003396				mkdir	run-directory		
artifact	.record/source-snapshots/artifact.tar	directory	0775	1776653108567003415	0	6e37d263ae1d470dff1320da78a62893ab576c9a3fbf3a6f66f7c582736bbecf		snapshot	source-snapshot	non-git-source-snapshot	"{""codec"": ""zstd"", ""codec_version"": ""1.5.5"", ""content_entries"": 1, ""content_id"": ""sha256:6e37d263ae1d470dff1320da78a62893ab576c9a3fbf3a6f66f7c582736bbecf"", ""content_manifest"": "".record/source-snapshots/artifact.tar.files.tsv"", ""content_manifest_bytes"": 248, ""content_manifest_sha256"": ""48ffc7e32bcba1a0b2a5eab35add2a365e7a8483024ee127789e73a33629570d"", ""encoded_bytes"": 23, ""encoded_sha256"": ""ef077a15315f941a8fc5700796762259eb286177402b33c31d5bddc62df4a397"", ""parts"": [{""bytes"": 23, ""path"": ""artifact.tar.zst"", ""sha256"": ""ef077a15315f941a8fc5700796762259eb286177402b33c31d5bddc62df4a397""}], ""tar_bytes"": 10240, ""tar_sha256"": ""84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652""}"
spec	spec	directory	0775	1776653228374264635				mkdir	run-directory		
